Time,Pan_Error,Pan_Angle,Tilt_Error,Tilt_Angle
175.08757,1.44931,-14.49483,0.23692,-7.44154
175.36323,1.44931,-15.30465,0.23692,-7.44154
175.56958,0.85728,-15.81695,0.22110,-7.44949
175.76583,0.17762,-16.01687,0.28473,-7.41745
175.95713,0.16047,-16.28019,0.30074,-7.40958
176.22398,0.14264,-16.54127,0.28518,-7.41745
176.35432,-1.22351,-16.12437,0.34661,-7.38652
176.49169,-1.16849,-15.61591,0.36314,-7.37838
176.70224,-1.16849,-15.07576,0.36314,-7.19843
177.03561,-1.16849,-14.53576,0.36314,-7.01843
177.24522,-1.16849,-13.99576,0.36314,-6.83843
177.38057,-1.16849,-13.45576,0.36314,-6.65843
177.58907,-1.15136,-12.92437,0.34712,-6.48649
177.77530,-0.58793,-12.66762,0.34653,-6.48674
177.99920,-0.60407,-12.38792,0.31369,-6.50325
178.25774,0.33369,-12.58948,0.26909,-6.52558
178.39757,0.33489,-12.85745,0.28326,-6.51833
178.59013,0.27306,-13.09636,0.25328,-6.53344
178.78182,0.31597,-13.38810,0.28517,-6.51732
178.98116,0.31597,-13.65798,0.28517,-6.51741
179.20179,0.35094,-13.94557,0.28473,-6.51764
179.40175,0.31597,-14.19789,0.28517,-6.51741
179.59447,0.34927,-14.48473,0.26792,-6.52609
179.86563,0.34927,-14.75464,0.26792,-6.52604
180.00808,0.33369,-15.01680,0.26909,-6.52545
180.17840,0.36632,-15.30325,0.28361,-6.51815
180.42551,0.26091,-15.52016,0.26880,-6.52564
180.60032,0.33369,-15.82705,0.26909,-6.52546
181.02440,-0.56468,-15.64518,0.31586,-6.50194
181.17027,-0.56468,-15.37766,0.31586,-6.50207
181.35608,-0.56468,-15.10766,0.31586,-6.50207
181.65879,-0.56468,-14.83766,0.31586,-6.50207
181.85554,-0.56468,-14.56766,0.31586,-6.50207
182.05409,-0.50408,-14.32813,0.30030,-6.50989
182.25517,-0.56468,-14.29749,0.31586,-6.50203
182.53500,-0.56468,-14.02766,0.31586,-6.50207
182.67455,-0.56468,-13.75766,0.31586,-6.50207
182.94405,-0.56468,-13.48766,0.31586,-6.50207
183.14941,-0.56468,-13.21766,0.31586,-6.50207
183.40253,-0.56468,-12.94766,0.31586,-6.50207
183.61838,-0.50408,-12.70813,0.30030,-6.50989
183.83173,-0.50408,-12.70796,0.30030,-6.50985
184.03282,-0.50408,-12.70796,0.30030,-6.50985
222.63272,-0.30503,-12.80793,0.33221,-6.49382
222.77531,-0.32855,-12.79567,0.32909,-6.49546
222.96931,-0.39134,-12.76419,0.31585,-6.50211
223.17678,-0.39134,-12.76433,0.31585,-6.50208
223.31510,-0.33071,-12.79478,0.33184,-6.49404
224.82340,-0.32743,-12.79629,0.31480,-6.50264
226.05299,-0.38850,-12.76562,0.33185,-6.49404
226.36097,-0.44912,-12.73531,0.31585,-6.50211
229.49448,0.90615,-13.41603,0.30172,-6.50917
229.69587,1.15545,-14.07827,0.26950,-6.52532
229.89699,1.15410,-14.88705,0.25414,-6.53297
230.03171,1.17185,-15.70597,0.23806,-6.54101
230.24222,1.12828,-16.49405,0.25172,-6.53411
230.43451,1.10906,-17.29449,0.27062,-6.52465
230.62930,0.40597,-17.75146,0.28491,-6.51751
230.75710,-0.63520,-17.50014,0.33324,-6.49328
230.95125,-1.32796,-16.88452,0.36222,-6.47883
231.14131,-1.54693,-16.23606,0.37821,-6.29086
231.69922,-1.51751,-15.71131,0.39509,-6.10242
231.95785,-1.50192,-15.17908,0.39391,-5.92305
232.27584,-1.50192,-14.63904,0.39391,-5.74304
232.50189,-1.48876,-14.10565,0.39236,-5.56382
232.77320,-1.50192,-13.55901,0.39391,-5.38304
233.00837,-1.48984,-13.02511,0.37823,-5.21092
233.20543,-1.50192,-12.47902,0.39391,-5.02301
233.42706,0.25071,-12.81911,0.30169,-4.88935
233.75124,1.72074,-13.82351,0.25374,-4.91323
233.88533,1.74598,-14.91305,0.27122,-4.90435
234.02029,1.74598,-15.99299,0.27122,-4.90439
234.28728,1.73592,-17.06794,0.23846,-4.92084
234.49299,1.60487,-18.08216,0.23866,-4.92067
234.90108,-1.50192,-17.33243,0.39391,-4.84271
235.12201,-1.51751,-16.79121,0.39509,-4.66245
235.34676,-1.46993,-16.27514,-0.26031,-4.81155
235.58670,-1.51729,-15.71125,-0.28898,-5.00455
235.72515,-1.51850,-15.17075,-0.30322,-5.19164
235.94541,-1.51557,-14.63222,-0.30606,-5.37303
236.24040,-1.50171,-14.09918,-0.29017,-5.54505
236.55178,-1.51729,-13.55132,-0.28898,-5.72449
236.68944,-1.51729,-13.01135,-0.28898,-5.90449
236.88546,-1.51557,-12.47222,-0.30606,-6.09306
237.07948,0.52357,-12.95608,-0.38347,-6.31190
237.26664,1.76446,-13.84484,-0.44691,-6.70359
237.46709,1.75992,-14.91995,-0.46089,-7.07047
237.61190,1.72262,-15.98123,-0.44750,-7.42372
237.88348,1.77582,-17.08802,-0.46219,-7.79112
238.07798,1.03998,-17.79845,0.26947,-7.78373
238.34368,-0.63424,-17.49937,0.90526,-7.46604
238.50983,-1.41119,-16.84278,0.93850,-7.09068
238.72412,-1.41680,-16.30159,0.93929,-6.73036
238.99420,-1.48433,-15.72769,0.93760,-6.37120
239.18965,-1.47655,-15.19174,0.93947,-6.01026
239.39502,-1.41243,-14.68392,0.92125,-5.65941
239.54558,-1.39906,-14.15050,0.92294,-5.29852
239.73241,-1.41243,-13.60376,0.92125,-4.93938
239.94151,-1.41243,-13.06378,0.92125,-4.57937
240.23541,-1.41243,-12.52378,0.92125,-4.21937
240.43363,0.83792,-13.11364,-0.35168,-4.49849
240.62729,1.54379,-14.00336,-0.72369,-4.86262
240.85052,1.73241,-14.90659,-0.72477,-5.40239
241.15512,1.75981,-15.99996,-0.70951,-5.93472
241.49460,1.74697,-17.07346,-0.73936,-6.30974
241.64302,0.63572,-17.59556,-0.66299,-6.81134
241.78753,-0.14120,-17.74779,-0.61459,-7.14719
241.91866,-1.44754,-17.09353,-0.02736,-7.21247
242.07409,-1.51743,-16.52114,0.14632,-7.30648
242.26706,-1.51297,-15.98352,0.34680,-7.20619
242.41364,-1.51297,-15.44352,0.34680,-7.20660
242.64171,-1.51749,-14.90125,0.33290,-7.21358
242.85213,-1.49990,-14.37008,0.34876,-7.20559
243.17284,-1.50078,-13.82961,0.34567,-7.20717
243.40804,-1.51749,-13.28122,0.33290,-7.21358
243.59313,-1.44559,-12.77735,0.34834,-7.20580
243.82428,-0.61635,-12.65353,0.31485,-7.22265
244.07007,0.89872,-13.14246,0.23685,-7.26173
244.35978,1.73259,-14.09800,0.20747,-7.27632
244.62927,1.73259,-15.17629,0.20747,-7.27626
244.84012,1.78128,-16.28074,0.19020,-7.28493
245.05354,1.73259,-17.33620,0.20747,-7.27623
245.25059,0.26158,-17.67779,0.25387,-7.25297
245.44075,-0.01409,-17.81239,0.28465,-7.23761
245.64462,-0.89748,-17.36946,0.33168,-7.21406
245.85206,-1.71962,-16.68852,0.39561,-7.18207
246.04935,-1.73297,-15.87349,0.39397,-7.00302
246.23874,-1.66209,-15.09910,0.36366,-6.83823
246.43518,-1.64333,-14.29837,0.36158,-6.65921
246.74722,-0.82245,-13.90044,0.31571,-6.50224
246.91568,-0.66636,-13.70714,0.33165,-6.49414
247.15572,0.08770,-13.81538,0.30042,-6.50985
247.29107,0.47937,-14.28048,0.28372,-6.51818
247.54773,0.41602,-14.51788,0.27054,-6.52476
247.69511,0.41602,-14.78801,0.27054,-6.52473
248.13816,0.49266,-15.09649,0.25387,-6.53310
248.31154,0.47937,-15.35966,0.28372,-6.51808
248.50073,0.43304,-15.60643,0.25473,-6.53269
248.69806,0.43304,-15.87652,0.25473,-6.53264
248.82895,0.49130,-16.17577,0.26790,-6.52602
249.01423,0.41602,-16.40786,0.27054,-6.52473
249.22441,0.47937,-16.70981,0.28372,-6.51812
249.43964,0.41789,-16.94882,0.26786,-6.52610
249.62018,0.42365,-17.22184,0.26690,-6.52655
249.79082,-0.60857,-16.97365,0.33165,-6.49405
250.01081,-0.62317,-16.69839,0.31589,-6.50209
250.14671,-0.54561,-16.46735,0.29911,-6.51048
250.35177,-0.55785,-16.19105,0.31487,-6.50254
250.54358,-0.54734,-15.92635,0.34771,-6.48608
250.80966,-0.60857,-15.62559,0.33165,-6.49421
250.94590,-0.60857,-15.35571,0.33165,-6.49418
251.14694,-0.62209,-15.07893,0.33003,-6.49499
251.34408,-0.56711,-14.83655,0.31868,-6.50068
251.53769,-0.62045,-14.53967,0.33308,-6.49343
251.67550,-0.61828,-14.27086,0.33025,-6.49488
252.05937,-0.55131,-14.03448,0.31706,-6.50150
252.26175,-0.60857,-13.73560,0.33165,-6.49415
252.41783,0.62018,-14.08253,0.27057,-6.52483
252.62703,0.63575,-14.62790,0.26941,-6.52530
252.81695,0.62018,-15.16006,0.27057,-6.52471
253.02629,0.64913,-15.71462,0.27102,-6.52449
253.35527,0.69489,-16.27754,0.25441,-6.53283
253.49161,0.63360,-16.78668,0.27203,-6.52395
253.69500,0.63688,-17.32845,0.28338,-6.51829
253.96890,0.63479,-17.86739,0.28633,-6.51683
254.10611,0.62018,-18.40006,0.27057,-6.52474
254.37048,0.62018,-18.94009,0.27057,-6.52471
254.50605,0.62018,-19.48009,0.27057,-6.52471
323.98637,-1.71530,-18.84875,0.39146,-6.46408
324.13634,-1.02565,-18.38824,0.36078,-6.29966
324.46914,-1.11743,-18.07115,0.36403,-6.11798
324.73146,-1.11743,-17.53129,0.36403,-5.93798
324.94076,-1.11743,-16.99129,0.36403,-5.75798
325.28375,-1.10024,-16.45991,0.34818,-5.58593
325.46205,-1.11631,-15.91182,0.37825,-5.57083
325.84168,-1.11631,-15.37184,0.37825,-5.39087
326.03471,-1.11743,-14.83129,0.36403,-5.21801
326.17086,-1.10197,-14.29904,0.36290,-5.03855
326.50809,1.21163,-14.91936,0.26958,-4.90535
326.72676,1.86205,-16.05202,0.20881,-4.93569
326.87773,1.86337,-17.13169,0.22269,-4.92863
327.04613,1.86337,-18.21169,0.22269,-4.92865
327.28156,1.86205,-19.29102,0.20881,-4.93562
327.47629,0.27804,-19.57660,0.30081,-4.88946
327.70559,0.15365,-19.78663,0.30175,-4.88912
327.97509,-0.86300,-19.54695,0.37899,-4.85039
328.12282,-0.94250,-19.23863,0.34707,-4.68651
328.31655,-0.92864,-18.97570,0.36287,-4.67854
328.55300,-0.84734,-18.74645,0.34612,-4.50697
328.75988,-0.93059,-18.43458,0.36539,-4.49728
329.06694,-0.95512,-18.15240,0.36228,-4.31886
329.35211,-0.93991,-17.89007,-0.55457,-4.59867
329.51242,-0.94231,-17.61884,-0.58551,-4.97280
329.79905,-0.92552,-17.35727,-0.57043,-5.32519
329.99659,-0.85340,-17.12341,-0.55150,-5.67572
330.14031,-0.86296,-16.84851,-0.55358,-6.03679
330.42528,-0.90991,-16.55497,-0.57185,-6.40595
330.65324,-0.94279,-16.26855,-0.55437,-6.75716
330.90679,0.37779,-16.66089,-0.63032,-7.15527
331.13011,0.34544,-16.91267,0.08295,-7.15745
331.35333,0.34544,-17.18272,0.08295,-7.15853
331.58548,0.33211,-17.44603,0.08102,-7.15949
331.79170,0.34544,-17.72274,0.08295,-7.15852
331.95394,0.34544,-17.99272,0.08295,-7.15853
332.30164,0.34544,-18.26272,0.08295,-7.15853
332.55948,0.41045,-18.56532,0.09878,-7.15059
332.77573,0.34544,-18.80262,0.08295,-7.15855
333.00575,0.41045,-19.10532,0.09878,-7.15059
333.22349,0.32984,-19.33480,0.08413,-7.15795
333.46259,0.32984,-19.60492,0.08413,-7.15793
333.64937,0.34544,-19.88274,0.08295,-7.15853
334.17266,-0.88239,-19.53697,0.16334,-7.11821
334.30961,-0.90768,-19.25612,0.12899,-7.13555
334.50504,-0.90768,-18.98616,0.12899,-7.13550
334.71174,-0.90768,-18.71616,0.12899,-7.13550
334.90825,-0.92555,-18.43720,0.14512,-7.12742
335.17458,-0.90768,-18.17619,0.12899,-7.13553
335.46255,-0.90768,-17.90616,0.12899,-7.13550
335.67579,-0.90768,-17.63616,0.12899,-7.13550
335.81846,-0.89672,-17.37166,0.14456,-7.12770
335.96598,-0.89795,-17.10102,0.13053,-7.13475
336.20991,-0.89795,-16.83102,0.13053,-7.13473
336.40951,-0.89795,-16.56102,0.13053,-7.13473
336.72405,-0.89795,-16.29102,0.13053,-7.13473
336.87653,0.40452,-16.67419,0.06762,-7.16628
337.09112,0.42370,-16.95188,0.09726,-7.15133
337.37745,0.40452,-17.21223,0.06762,-7.16623
337.58295,0.34544,-17.45263,0.08295,-7.15850
337.87418,0.34366,-17.72183,0.09997,-7.14999
338.07218,0.34544,-17.99272,0.08295,-7.15855
338.26450,0.40452,-18.29235,0.06762,-7.16621
338.46608,0.42249,-18.57127,0.08322,-7.15837
338.60417,0.40452,-18.83223,0.06762,-7.16621
338.83822,0.40452,-19.10226,0.06762,-7.16619
339.10522,0.34544,-19.34263,0.08295,-7.15850
339.30314,0.34544,-19.61272,0.08295,-7.15853
339.62556,0.34544,-19.88272,0.08295,-7.15853
339.78746,0.41045,-20.18532,0.09878,-7.15059
340.01574,0.34544,-20.42262,0.08295,-7.15855
340.21358,0.33211,-20.68604,0.08102,-7.15949
340.50204,-0.64818,-20.46447,0.13166,-7.13410
340.85630,-1.52940,-19.75401,0.20732,-7.09623
341.04529,-1.53217,-19.21391,0.17627,-7.11191
341.24282,-1.54551,-18.66722,0.17430,-7.11285
341.55748,-1.50449,-18.14782,0.19331,-7.10332
341.75135,-1.50449,-17.60776,0.19331,-7.10334
341.96854,-1.52175,-17.05910,0.17755,-7.11125
342.17632,-0.75222,-16.90501,0.14511,-7.12749
342.37137,-0.75222,-16.63389,0.14511,-7.12745
342.50848,-0.73436,-16.37285,0.12898,-7.13553
342.65060,-0.02287,-16.45960,0.09836,-7.15087
342.79570,0.51871,-16.73015,0.08297,-7.15854
343.07395,0.56808,-17.02411,0.06615,-7.16695
343.31380,0.50312,-17.53146,0.08415,-7.15790
343.50129,0.50538,-17.80270,0.08105,-7.15948
343.69744,0.50538,-18.07269,0.08105,-7.15948
343.89285,0.57782,-18.37902,0.09940,-7.15027
344.08691,0.50538,-18.88259,0.08105,-7.15950
344.37013,0.50312,-19.15155,0.08415,-7.15792
344.51934,0.51871,-19.42938,0.08297,-7.15852
344.70658,0.40320,-19.64143,0.08295,-7.15852
344.99965,-0.02287,-19.69795,0.09836,-7.15080
345.21247,-0.02287,-19.69856,0.09836,-7.15082
345.41955,0.00246,-19.71127,0.11631,-7.14182
345.67804,-0.07742,-19.94117,0.11523,-7.14238
345.83432,-0.02287,-19.96864,0.09836,-7.15085
346.07294,-0.02287,-19.96856,0.09836,-7.15082
346.24561,-0.06390,-19.94799,0.11661,-7.14167
346.38780,-0.02287,-19.96862,0.09836,-7.15085
346.63566,-0.02287,-19.96856,0.09836,-7.15082
346.92597,-0.02287,-19.96856,0.09836,-7.15082
347.23848,-0.07742,-19.94121,0.11523,-7.14236
347.38863,-0.02287,-19.96864,0.09836,-7.15085
347.59984,-0.07742,-19.94121,0.11523,-7.14236
347.80302,-0.02287,-19.96864,0.09836,-7.15085
348.02694,-0.07742,-19.94121,0.11523,-7.14236
348.25332,-0.00740,-19.97640,0.09720,-7.15143
348.57716,-0.02287,-19.96854,0.09836,-7.15082
